"Cust_id","Freq","Monetary","Recency","Inter_purchase_interval","weekday_spend","weekend_spend","weekday_visits","weekend_visits","Age_band"
1899771,45,13293,24,0,13293,0,45,0,"45-49 "
1899801,37,3538,3,1,1743,1795,20,17,"40-44 "
1899818,12,3142,17,1,3142,0,12,0,"25-29 "
1899924,4,153,21,4,153,0,4,0,"45-49 "
1900064,8,969,2,0,969,0,8,0,">65 "
1900071,23,2851,2,2,2851,0,23,0,">65 "
1900095,4,2601,20,0,2601,0,4,0,"55-59 "
1900101,20,6773,2,1,5416,1357,11,9,"50-54 "
1900118,7,287,40,0,0,287,0,7,"30-34 "
1900262,4,659,22,0,659,0,4,0,">65 "
1900309,83,15950,7,0,12511,3439,75,8,"35-39 "
1900316,11,1364,14,1,1364,0,11,0,"30-34 "
1900354,16,1007,11,2,0,1007,0,16,">65 "
1900392,21,18503,2,0,297,18206,5,16,"60-64 "
1900439,1,36,18,0,0,36,0,1,">65 "
1900460,3,402,35,2,402,0,3,0,"<25 "
1900477,17,1394,2,2,1394,0,17,0,">65 "
1900637,5,311,26,0,0,311,0,5,"50-54 "
1900705,2,2648,20,0,2648,0,2,0,"25-29 "
1900736,4,723,14,0,723,0,4,0,"40-44 "
1900781,3,220,31,0,220,0,3,0,"50-54 "
1900828,1,269,19,0,0,269,0,1,"35-39 "
1900835,40,7029,2,1,6941,88,39,1,"35-39 "
1900897,28,4100,18,1,0,4100,0,28,"30-34 "
1900903,2,432,16,0,432,0,2,0,"45-49 "
1900910,2,291,4,0,0,291,0,2,"<25 "
1900927,39,11457,11,0,9140,2317,23,16,"<25 "
1900934,5,336,2,0,336,0,5,0,"45-49 "
1900941,2,432,16,0,432,0,2,0,"<25 "
1901009,2,1772,12,2,1692,80,1,1,"30-34 "
1901054,5,401,42,0,401,0,5,0,"40-44 "
1901313,8,1229,26,2,860,369,2,6,">65 "
1901658,7,485,37,0,485,0,7,0,"35-39 "
1901832,5,1508,7,1,1508,0,5,0,"35-39 "
1902082,5,469,14,3,294,175,2,3,"45-49 "
1902266,5,1015,10,0,1015,0,5,0,"35-39 "
1902433,5,278,15,4,278,0,5,0,"45-49 "
1902471,21,9187,29,0,9187,0,21,0,"30-34 "
1902563,4,1056,32,0,0,1056,0,4,"45-49 "
1902860,2,73,36,0,73,0,2,0,"45-49 "
1903003,4,825,42,0,825,0,4,0,">65 "
1903140,13,6061,2,3,4582,1479,8,5,"30-34 "
1903157,5,225,38,0,225,0,5,0,"50-54 "
1903195,13,980,41,0,980,0,13,0,"35-39 "
1903294,9,514,24,0,514,0,9,0,"50-54 "
1903379,5,578,2,0,578,0,5,0,">65 "
1903409,6,468,2,2,468,0,6,0,"<25 "
1903447,3,794,38,0,794,0,3,0,"30-34 "
1903515,4,625,19,0,0,625,0,4,"25-29 "
1903621,19,4120,13,0,4120,0,19,0,"35-39 "
1903638,9,825,17,0,825,0,9,0,"35-39 "
1903713,1,4590,39,0,0,4590,0,1,"40-44 "
1903751,2,208,6,0,208,0,2,0,"30-34 "
1903775,2,517,12,0,0,517,0,2,"<25 "
1903898,13,1247,19,2,519,728,5,8,"35-39 "
1903966,7,866,18,0,0,866,0,7,"50-54 "
1903973,14,1211,22,0,1211,0,14,0,">65 "
1904062,12,1223,4,0,854,369,8,4,"55-59 "
1904093,4,771,34,1,60,711,1,3,"30-34 "
1904116,17,2696,23,0,2696,0,17,0,"40-44 "
1904185,9,1141,14,2,583,558,6,3,"35-39 "
1904222,46,5093,2,1,4576,517,38,8,"40-44 "
1904284,2,67,29,0,67,0,2,0,"30-34 "
1904314,5,449,2,0,449,0,5,0,"35-39 "
1904390,10,1534,10,0,1534,0,10,0,"35-39 "
1904420,5,205,14,0,205,0,5,0,"40-44 "
1904444,6,1363,14,1,1363,0,6,0,"40-44 "
1904499,14,2806,12,2,1222,1584,12,2,"40-44 "
1904529,1,236,41,0,236,0,1,0,"45-49 "
1904666,2,892,4,0,0,892,0,2,">65 "
1904772,6,1136,21,0,1136,0,6,0,">65 "
1904796,2,310,19,0,0,310,0,2,"35-39 "
1904802,30,5228,12,1,1745,3483,18,12,"35-39 "
1904963,39,4012,3,1,3456,556,34,5,"25-29 "
1905038,7,1242,42,0,1242,0,7,0,"25-29 "
1905090,6,3020,12,2,1895,1125,5,1,"45-49 "
1905106,5,1149,41,0,1149,0,5,0,"40-44 "
1905113,11,533,21,2,533,0,11,0,"30-34 "
1905168,18,1398,17,0,1398,0,18,0,"<25 "
1905199,12,1148,4,3,518,630,4,8,"30-34 "
1905205,26,2577,2,1,2577,0,26,0,"25-29 "
1905212,6,722,32,2,662,60,5,1,"25-29 "
1905304,20,1429,33,0,606,823,8,12,"25-29 "
1905311,17,1015,9,0,1015,0,17,0,"45-49 "
1905434,1,122,25,0,0,122,0,1,"30-34 "
1905731,7,1507,3,5,373,1134,6,1,">65 "
1905748,1,36,21,0,36,0,1,0,">65 "
1905793,7,1004,16,0,1004,0,7,0,"60-64 "
1905816,7,884,19,0,0,884,0,7,"45-49 "
1905830,11,1941,13,2,1480,461,8,3,">65 "
1905854,2,64,1,0,64,0,2,0,">65 "
1905885,3,290,15,0,290,0,3,0,"35-39 "
1905953,26,1485,6,1,1040,445,15,11,"40-44 "
1905960,2,6264,10,0,6264,0,2,0,"30-34 "
1906011,24,3065,4,2,885,2180,8,16,"<25 "
1906028,7,1010,3,0,1010,0,7,0,"45-49 "
1906103,7,540,15,0,540,0,7,0,"40-44 "
1906271,8,933,13,4,933,0,8,0,">65 "
1906295,14,1831,19,1,0,1831,0,14,"40-44 "
1906301,1,36,18,0,0,36,0,1,"50-54 "
1906318,12,3147,9,2,3147,0,12,0,"40-44 "
1906363,54,6539,4,1,3430,3109,21,33,"55-59 "
1906431,43,17334,21,0,15507,1827,38,5,"25-29 "
1906530,15,913,28,0,298,615,5,10,"30-34 "
1906554,1,2376,20,0,2376,0,1,0,">65 "
1906592,6,398,16,0,398,0,6,0,"35-39 "
1906745,9,1429,34,1,1429,0,9,0,"35-39 "
1906783,5,729,33,0,0,729,0,5,"40-44 "
1906813,1,60,34,0,60,0,1,0,"45-49 "
1906981,3,326,32,0,0,326,0,3,"55-59 "
1907087,25,4096,13,1,1914,2182,12,13,"25-29 "
1907148,2,937,3,7,937,0,2,0,"60-64 "
1907186,5,1013,6,0,1013,0,5,0,"60-64 "
1907193,5,694,33,0,0,694,0,5,"55-59 "
1907209,13,1338,13,2,1338,0,13,0,"60-64 "
1907377,2,131,15,0,131,0,2,0,">65 "
1907414,17,2954,10,0,2954,0,17,0,"35-39 "
1907520,31,5863,12,1,4851,1012,26,5,"30-34 "
1907575,2,959,13,0,959,0,2,0,"55-59 "
1907674,4,359,3,0,359,0,4,0,"50-54 "
1907704,6,524,29,0,524,0,6,0,"30-34 "
1907803,16,1832,5,1,251,1581,4,12,"25-29 "
1907865,1,36,15,0,36,0,1,0,">65 "
1907896,2,448,4,0,0,448,0,2,"40-44 "
1908015,34,4483,11,1,3902,581,28,6,"60-64 "
1908053,9,841,8,0,841,0,9,0,">65 "
1908084,8,1042,5,4,125,917,1,7,"<25 "
1908114,7,572,11,0,0,572,0,7,"40-44 "
1908138,12,616,35,0,616,0,12,0,"<25 "
1908176,8,1304,22,0,1304,0,8,0,"35-39 "
1908244,5,471,34,0,471,0,5,0,"35-39 "
1908336,4,11597,14,0,11597,0,4,0,"30-34 "
1908343,10,3067,10,3,3067,0,10,0,"25-29 "
1908350,8,752,2,5,752,0,8,0,"40-44 "
1908398,7,3722,2,0,3722,0,7,0,"55-59 "
1908411,25,2442,11,1,0,2442,0,25,"25-29 "
1908503,29,2076,7,1,2049,27,27,2,"30-34 "
1908527,1,36,5,0,0,36,0,1,"60-64 "
1908565,16,1089,19,1,395,694,8,8,"30-34 "
1908596,2,783,26,0,0,783,0,2,"<25 "
1908602,5,429,5,0,0,429,0,5,">65 "
1908671,22,2617,11,1,0,2617,0,22,"25-29 "
1908695,27,2999,21,0,2999,0,27,0,"35-39 "
1908770,4,190,35,0,190,0,4,0,"30-34 "
1908794,16,3902,19,1,2418,1484,7,9,"35-39 "
1908817,2,939,18,0,0,939,0,2,"40-44 "
1908879,14,1231,6,0,1231,0,14,0,"35-39 "
1908886,9,662,6,0,662,0,9,0,"35-39 "
1908978,29,5835,3,1,5835,0,29,0,"25-29 "
1909067,13,1100,13,1,1100,0,13,0,">65 "
1909081,28,2224,26,0,0,2224,0,28,"35-39 "
1909104,7,1436,35,1,528,908,5,2,"40-44 "
1909111,3,6566,8,0,6566,0,3,0,"<25 "
1909159,3,350,42,0,350,0,3,0,"50-54 "
1909166,10,2468,33,1,0,2468,0,10,"40-44 "
1909258,37,33519,26,0,1518,32001,5,32,"40-44 "
1909265,8,517,20,2,383,134,6,2,"40-44 "
1909272,4,538,15,0,538,0,4,0,"30-34 "
1909326,5,771,38,0,771,0,5,0,"35-39 "
1909333,17,1826,14,0,1826,0,17,0,"35-39 "
1909357,3,977,41,0,977,0,3,0,"45-49 "
1909395,9,615,14,3,301,314,7,2,"60-64 "
1909432,4,8946,32,0,0,8946,0,4,"55-59 "
1909470,2,265,18,0,0,265,0,2,"40-44 "
1909494,2,214,12,0,0,214,0,2,"45-49 "
1909548,7,1018,41,0,1018,0,7,0,"45-49 "
1909555,2,133,40,0,0,133,0,2,"25-29 "
1909661,34,3915,11,0,2210,1705,24,10,"35-39 "
1909692,14,3615,6,0,3615,0,14,0,"25-29 "
1909722,5,507,25,0,0,507,0,5,"30-34 "
1909746,6,860,5,0,0,860,0,6,"<25 "
1909791,10,3688,18,0,0,3688,0,10,"30-34 "
1909838,1,60,32,0,0,60,0,1,"50-54 "
1909852,12,685,5,1,347,338,7,5,"50-54 "
1909999,4,426,21,0,426,0,4,0,"<25 "
1910025,15,816,2,0,568,248,11,4,"<25 "
1910032,4,2356,14,0,2356,0,4,0,"35-39 "
1910049,13,3566,19,0,0,3566,0,13,"35-39 "
1910070,1,104,30,0,104,0,1,0,"30-34 "
1910117,9,4896,14,2,4896,0,9,0,"35-39 "
1910148,3,153,26,0,0,153,0,3,"50-54 "
1910162,3,389,3,0,389,0,3,0,"30-34 "
1910223,9,1073,39,0,0,1073,0,9,"30-34 "
1910308,1,944,16,0,944,0,1,0,"40-44 "
1910469,3,27368,7,4,36,27332,1,2,"35-39 "
1910513,1,36,14,0,36,0,1,0,"40-44 "
1910537,1,36,14,0,36,0,1,0,">65 "
1910575,21,5113,5,1,2467,2646,13,8,"40-44 "
1910582,4,207,16,4,207,0,4,0,">65 "
1910674,4,253,24,0,253,0,4,0,"25-29 "
1910704,9,630,12,1,0,630,0,9,"35-39 "
1910711,26,2467,19,0,0,2467,0,26,"40-44 "
1910728,1,36,19,0,0,36,0,1,">65 "
1910827,2,976,2,0,976,0,2,0,">65 "
1910834,17,13090,39,0,0,13090,0,17,"30-34 "
1910889,11,556,9,2,556,0,11,0,"30-34 "
1911022,3,2347,18,2,169,2178,2,1,"25-29 "
1911107,13,1333,6,2,1333,0,13,0,"35-39 "
1911152,9,1559,11,0,0,1559,0,9,"25-29 "
1911268,1,36,5,0,0,36,0,1,"<25 "
1911442,1,60,32,0,0,60,0,1,"35-39 "
1911466,2,1124,14,0,1124,0,2,0,"50-54 "
1911497,8,1300,18,3,0,1300,0,8,"45-49 "
1911510,7,2004,4,2,776,1228,4,3,">65 "
1911534,10,13298,6,0,13298,0,10,0,"60-64 "
1911565,8,1732,27,0,1732,0,8,0,"35-39 "
1911664,1,60,32,0,0,60,0,1,"45-49 "
1911732,21,5106,4,1,2033,3073,7,14,"50-54 "
1911749,21,1491,4,1,0,1491,0,21,"35-39 "
1911855,6,776,28,1,527,249,2,4,"35-39 "
1911879,8,508,14,0,508,0,8,0,"45-49 "
1911954,53,4097,6,1,1544,2553,18,35,"40-44 "
1912012,12,9926,39,0,0,9926,0,12,"25-29 "
1912166,10,444,40,0,0,444,0,10,"30-34 "
1912289,4,319,21,0,319,0,4,0,"50-54 "
1912296,4,216,4,0,0,216,0,4,"<25 "
1912418,18,3080,13,0,3080,0,18,0,"40-44 "
1912432,30,6440,4,1,3637,2803,9,21,"25-29 "
1912449,5,1583,23,0,1583,0,5,0,"40-44 "
1912456,19,2528,11,1,0,2528,0,19,"35-39 "
1912494,12,862,23,1,499,363,7,5,"45-49 "
1912531,18,3051,16,1,1909,1142,6,12,"55-59 "
1912562,6,656,27,0,656,0,6,0,"45-49 "
1912609,26,2437,5,1,1785,652,16,10,"40-44 "
1912661,14,2621,14,0,2621,0,14,0,"<25 "
1912845,3,1986,34,0,1986,0,3,0,"40-44 "
1912869,4,648,21,5,492,156,3,1,"<25 "
1912968,14,1363,33,0,707,656,6,8,"25-29 "
1912982,11,1838,11,1,1802,36,10,1,"30-34 "
1913149,3,607,3,0,607,0,3,0,"50-54 "
1913224,1,9,29,0,9,0,1,0,"35-39 "
1913248,1,60,35,0,60,0,1,0,"40-44 "
1913286,20,20999,12,1,11924,9075,4,16,"45-49 "
1913293,9,819,6,1,539,280,7,2,"35-39 "
1913378,27,4971,19,1,0,4971,0,27,"30-34 "
1913453,4,347,40,0,0,347,0,4,"25-29 "
1913569,2,70,32,0,0,70,0,2,"<25 "
1913613,5,208,14,0,208,0,5,0,"<25 "
1913668,39,3901,39,0,0,3901,0,39,"25-29 "
1913705,29,2564,3,1,1785,779,17,12,"25-29 "
1913774,13,755,5,3,283,472,3,10,"25-29 "
1913798,31,2075,1,1,1838,237,25,6,"45-49 "
1913804,2,456,21,6,396,60,1,1,"55-59 "
1913811,1,60,32,0,0,60,0,1,"35-39 "
1913835,4,406,37,0,406,0,4,0,"25-29 "
1913927,1,36,12,0,0,36,0,1,"50-54 "
1914047,4,388,32,0,0,388,0,4,"35-39 "
1914054,10,14420,32,0,0,14420,0,10,"40-44 "
1914061,1,60,33,0,0,60,0,1,"<25 "
1914078,1,60,33,0,0,60,0,1,"<25 "
1914092,4,462,9,0,462,0,4,0,"30-34 "
1914108,7,987,13,0,987,0,7,0,"60-64 "
1914139,17,13066,11,2,10107,2959,11,6,"35-39 "
1914214,4,630,15,0,630,0,4,0,"40-44 "
1914375,11,926,9,0,926,0,11,0,"40-44 "
1914412,18,12213,12,0,0,12213,0,18,"40-44 "
1914436,6,3868,17,3,3868,0,6,0,"30-34 "
1914573,7,342,29,0,342,0,7,0,"45-49 "
1914702,2,628,7,0,628,0,2,0,">65 "
1914788,1,36,14,0,36,0,1,0,"45-49 "
1914832,25,1805,19,1,1319,486,20,5,"30-34 "
1914924,1,36,15,0,36,0,1,0,"55-59 "
1915006,3,290,5,0,0,290,0,3,"35-39 "
1915020,17,7639,17,1,7639,0,17,0,"40-44 "
1915082,4,1311,16,0,1311,0,4,0,">65 "
1915174,2,415,16,0,415,0,2,0,"45-49 "
1915181,4,1253,17,6,1253,0,4,0,"40-44 "
1915242,29,11007,14,0,11007,0,29,0,"<25 "
1915266,14,1138,19,0,0,1138,0,14,"40-44 "
1915280,1,218,26,0,0,218,0,1,"30-34 "
1915297,9,378,15,1,378,0,9,0,"<25 "
1915372,4,238,37,0,238,0,4,0,"35-39 "
1915426,3,350,34,0,350,0,3,0,"50-54 "
1915433,9,1052,9,1,1052,0,9,0,"35-39 "
1915440,3,2304,38,0,2304,0,3,0,"30-34 "
1915457,3,3230,18,0,0,3230,0,3,"30-34 "
1915525,1,36,12,0,0,36,0,1,"35-39 "
1915600,4,328,2,0,328,0,4,0,"30-34 "
1915617,1,36,12,0,0,36,0,1,"50-54 "
1915624,9,863,12,2,0,863,0,9,"25-29 "
1915655,1,351,30,0,351,0,1,0,"45-49 "
1915709,6,3686,11,5,69,3617,1,5,"25-29 "
1915730,8,28738,18,1,0,28738,0,8,"40-44 "
1915754,1,108,20,0,108,0,1,0,"40-44 "
1915860,16,1470,2,2,1470,0,16,0,"35-39 "
1915884,8,1721,3,5,928,793,5,3,"50-54 "
1915914,34,2616,27,0,2616,0,34,0,"40-44 "
1916003,4,4928,8,8,4928,0,4,0,">65 "
1916034,13,1347,1,0,1347,0,13,0,"30-34 "
1916041,1,35,25,0,0,35,0,1,"30-34 "
1916102,7,1046,3,0,1046,0,7,0,"50-54 "
1916119,10,491,12,2,0,491,0,10,"45-49 "
1916126,22,7907,18,1,0,7907,0,22,"55-59 "
1916164,8,2823,15,0,2823,0,8,0,"45-49 "
1916188,9,1394,32,0,0,1394,0,9,"30-34 "
1916232,4,481,11,0,0,481,0,4,"25-29 "
1916379,6,1945,32,0,0,1945,0,6,"35-39 "
1916416,3,8767,7,0,8767,0,3,0,"25-29 "
1916478,7,543,2,0,543,0,7,0,"<25 "
1916485,4,205,19,3,0,205,0,4,">65 "
1916492,10,470,4,2,289,181,7,3,"25-29 "
1916560,6,1438,9,4,948,490,5,1,"40-44 "
1916577,7,726,19,0,0,726,0,7,"30-34 "
1916584,3,1402,25,0,0,1402,0,3,"25-29 "
1916638,10,1024,5,2,0,1024,0,10,"50-54 "
1916645,56,19538,3,1,9391,10147,30,26,"40-44 "
1916676,1,36,3,0,36,0,1,0,"<25 "
1916683,2,1081,32,0,0,1081,0,2,"45-49 "
1916706,1,60,33,0,0,60,0,1,"50-54 "
1916720,56,4177,18,0,2388,1789,31,25,"40-44 "
1916751,30,5056,4,1,0,5056,0,30,"35-39 "
1916904,3,227,11,6,134,93,2,1,"30-34 "
1916966,1,36,3,0,36,0,1,0,"<25 "
1916980,10,645,18,2,0,645,0,10,"30-34 "
1916997,7,1910,20,2,1586,324,6,1,"60-64 "
1917017,60,6331,25,0,4073,2258,31,29,"40-44 "
1917154,7,673,12,0,0,673,0,7,"35-39 "
1917208,8,1223,33,0,0,1223,0,8,"25-29 "
1917215,9,1921,7,0,1921,0,9,0,"35-39 "
1917222,24,7917,17,0,7917,0,24,0,"35-39 "
1917291,9,2590,14,0,2590,0,9,0,"<25 "
1917376,13,1033,29,0,1033,0,13,0,">65 "
1917581,20,3186,25,0,0,3186,0,20,"25-29 "
1917598,11,821,11,0,0,821,0,11,"35-39 "
1917659,4,291,5,5,36,255,1,3,"50-54 "
1917697,2,111,8,0,111,0,2,0,"35-39 "
1917710,10,1728,7,0,1728,0,10,0,"30-34 "
1917758,23,1124,39,0,0,1124,0,23,"30-34 "
1917765,1,252,5,0,0,252,0,1,"<25 "
1917789,12,4656,18,2,3988,668,7,5,">65 "
1917840,17,2333,14,0,2333,0,17,0,"45-49 "
1917871,12,1390,27,0,1390,0,12,0,"<25 "
1918069,36,6911,11,1,0,6911,0,36,"30-34 "
1918106,13,36138,26,0,0,36138,0,13,"35-39 "
1918113,27,3639,5,1,0,3639,0,27,"25-29 "
1918144,4,1922,6,9,1922,0,4,0,"45-49 "
1918151,7,2005,17,0,2005,0,7,0,"25-29 "
1918267,1,36,6,0,36,0,1,0,"55-59 "
1918281,2,656,5,0,0,656,0,2,"<25 "
1918298,1,320,5,0,0,320,0,1,"<25 "
1918304,65,6515,23,0,6515,0,65,0,"30-34 "
1918540,2,2645,18,0,0,2645,0,2,"35-39 "
1918670,7,241,21,0,241,0,7,0,"35-39 "
1918687,6,4565,17,1,4565,0,6,0,"45-49 "
1918793,10,422,18,2,247,175,3,7,"35-39 "
1918854,17,1334,19,0,0,1334,0,17,"30-34 "
1918885,3,339,8,5,339,0,3,0,">65 "
1918939,15,2227,4,0,0,2227,0,15,"40-44 "
1918977,36,11476,18,0,8162,3314,13,23,"<25 "
1919011,17,2031,4,0,0,2031,0,17,"60-64 "
1919059,10,750,13,2,750,0,10,0,"40-44 "
1919141,34,4078,20,1,684,3394,7,27,"30-34 "
1919165,1,36,21,0,36,0,1,0,"25-29 "
1919264,22,1743,3,1,1743,0,22,0,"40-44 "
1919288,14,946,3,0,946,0,14,0,"40-44 "
1919332,1,956,11,0,0,956,0,1,"35-39 "
1919349,17,2845,14,0,2845,0,17,0,"30-34 "
1919370,7,503,30,0,503,0,7,0,"40-44 "
1919394,3,243,39,0,0,243,0,3,"40-44 "
1919486,1,277,25,0,0,277,0,1,"30-34 "
1919523,7,435,18,2,0,435,0,7,"35-39 "
1919820,1,396,21,0,396,0,1,0,"35-39 "
1919899,1,209,30,0,209,0,1,0,"35-39 "
1920017,3,807,37,0,807,0,3,0,"25-29 "
1920031,26,14787,21,1,12209,2578,8,18,"40-44 "
1920086,1,56,33,0,0,56,0,1,"30-34 "
1920130,40,4841,8,1,4841,0,40,0,"40-44 "
1920161,4,542,31,0,542,0,4,0,"40-44 "
1920208,7,292,15,0,292,0,7,0,"55-59 "
1920321,28,3556,28,0,3556,0,28,0,"35-39 "
1920956,2,660,20,6,660,0,2,0,"40-44 "
1921021,7,2600,6,0,2600,0,7,0,"30-34 "
1921069,3,123,2,0,123,0,3,0,"25-29 "
1921120,4,597,19,0,0,597,0,4,"60-64 "
1921304,20,13002,16,0,13002,0,20,0,"35-39 "
1921311,44,7137,4,1,0,7137,0,44,"30-34 "
1921434,2,4932,18,0,0,4932,0,2,"40-44 "
1921557,41,6416,11,1,4484,1932,30,11,"<25 "
1921663,6,1114,9,1,1114,0,6,0,"25-29 "
1921854,14,5428,42,0,5428,0,14,0,"30-34 "
1921908,8,1049,32,0,0,1049,0,8,"30-34 "
1921991,15,1468,19,0,0,1468,0,15,"40-44 "
1922158,25,12167,18,0,11692,475,21,4,"40-44 "
1922165,25,18953,11,0,18544,409,17,8,"30-34 "
1922202,1,169,37,0,169,0,1,0,"40-44 "
1922349,12,2211,21,0,2211,0,12,0,"30-34 "
1922400,27,9184,4,0,0,9184,0,27,"30-34 "
1922653,2,2624,20,0,2624,0,2,0,"40-44 "
1922776,5,917,32,0,0,917,0,5,"30-34 "
1922875,5,904,26,0,0,904,0,5,"35-39 "
1922936,13,823,29,0,823,0,13,0,"35-39 "
1923100,1,10044,5,0,0,10044,0,1,"35-39 "
1923155,4,999,40,0,0,999,0,4,"40-44 "
1923193,1,450,36,0,450,0,1,0,"40-44 "
1923346,15,2203,34,0,2203,0,15,0,"50-54 "
1923353,5,4898,20,0,4898,0,5,0,"50-54 "
1923377,2,1903,22,0,1903,0,2,0,"30-34 "
1923469,1,36,12,0,0,36,0,1,"50-54 "
1923483,18,1531,11,1,268,1263,4,14,"30-34 "
1923636,26,3351,32,0,0,3351,0,26,"30-34 "
1923681,1,60,34,0,60,0,1,0,"35-39 "
1923704,10,449,4,3,275,174,6,4,"60-64 "
1923896,5,3702,34,0,3702,0,5,0,"25-29 "
1923995,25,3091,3,1,1150,1941,12,13,"30-34 "
1924091,3,149,42,0,149,0,3,0,"35-39 "
1924305,11,1126,11,2,0,1126,0,11,"30-34 "
1924503,6,4674,6,0,4674,0,6,0,"45-49 "
1924541,8,1059,14,0,1059,0,8,0,"45-49 "
1924565,13,1619,19,1,0,1619,0,13,"60-64 "
1924619,1,60,32,0,0,60,0,1,"<25 "
1924756,9,500,5,2,0,500,0,9,"30-34 "
1924763,13,1811,31,1,1811,0,13,0,"30-34 "
1924817,11,1284,19,0,0,1284,0,11,"45-49 "
1924848,31,3498,5,0,0,3498,0,31,"30-34 "
1924992,9,15458,4,0,0,15458,0,9,"45-49 "
1925081,3,2016,19,0,0,2016,0,3,"25-29 "
1925098,15,1832,19,0,0,1832,0,15,"30-34 "
1925104,5,701,5,1,478,223,3,2,">65 "
1925364,3,243,19,0,0,243,0,3,"35-39 "
1925401,6,713,11,0,0,713,0,6,"35-39 "
1925456,2,980,16,0,980,0,2,0,"35-39 "
1925562,22,1999,23,0,1229,770,13,9,"45-49 "
1925586,4,578,9,0,578,0,4,0,"30-34 "
1925708,31,2720,5,1,1400,1320,18,13,"30-34 "
1925760,2,395,4,0,0,395,0,2,"<25 "
1925838,1,4300,32,0,0,4300,0,1,"30-34 "
1925852,13,1573,5,2,0,1573,0,13,">65 "
1925876,21,9995,7,0,9995,0,21,0,"35-39 "
1926019,10,1102,14,0,1102,0,10,0,"30-34 "
1926040,35,9373,1,1,7220,2153,27,8,"60-64 "
1926071,10,8302,19,0,0,8302,0,10,"40-44 "
1926118,6,3211,12,0,0,3211,0,6,"35-39 "
1926163,5,769,9,0,769,0,5,0,"30-34 "
1926170,11,820,14,0,820,0,11,0,"30-34 "
1926262,45,10055,4,1,2885,7170,11,34,"25-29 "
1926415,8,605,38,0,605,0,8,0,"<25 "
1926637,14,2390,32,0,0,2390,0,14,"35-39 "
1926675,30,2890,18,0,0,2890,0,30,"<25 "
1926705,7,6956,34,0,6956,0,7,0,"35-39 "
1926736,4,450,39,0,0,450,0,4,"25-29 "
1926781,40,4617,6,1,4617,0,40,0,"45-49 "
1926873,22,10967,3,0,10967,0,22,0,">65 "
1926934,52,21386,19,0,8879,12507,25,27,"25-29 "
1926972,22,3297,16,1,2609,688,16,6,"30-34 "
1926989,9,1264,26,0,0,1264,0,9,"35-39 "
1927054,13,3508,6,2,3448,60,12,1,"40-44 "
1927153,75,100728,1,1,62928,37800,55,20,"35-39 "
1927184,2,123,25,0,0,123,0,2,"30-34 "
1927191,13,1207,30,1,1207,0,13,0,"<25 "
1927559,6,658,21,0,658,0,6,0,"25-29 "
1927634,16,1333,41,0,1333,0,16,0,"40-44 "
1927665,7,465,25,0,0,465,0,7,"40-44 "
1927726,5,296,40,0,0,296,0,5,"<25 "
1927771,6,769,11,0,0,769,0,6,"25-29 "
1927788,1,396,11,0,0,396,0,1,"30-34 "
1927856,1,156,16,0,156,0,1,0,"30-34 "
1927986,8,1046,14,0,1046,0,8,0,"35-39 "
1928006,11,924,11,0,0,924,0,11,"25-29 "
1928013,1,106,11,0,0,106,0,1,"25-29 "
1928037,38,7108,25,0,0,7108,0,38,"40-44 "
1928075,36,3446,4,1,2597,849,28,8,"40-44 "
1928105,22,1794,25,0,0,1794,0,22,"40-44 "
1928235,2,377,18,0,0,377,0,2,"60-64 "
1928266,11,1318,19,2,1273,45,9,2,"30-34 "
1928280,12,2943,8,2,2943,0,12,0,"25-29 "
1928327,2,805,11,0,0,805,0,2,"35-39 "
1928365,4,705,8,0,705,0,4,0,"40-44 "
1928419,13,2403,7,2,2403,0,13,0,"35-39 "
1928495,1,3936,15,0,3936,0,1,0,"55-59 "
1928594,9,785,12,0,0,785,0,9,"30-34 "
1928716,15,1540,37,0,1540,0,15,0,"45-49 "
1928785,6,2716,6,2,2365,351,5,1,"55-59 "
1928884,5,757,40,0,0,757,0,5,"35-39 "
1928938,5,344,17,2,170,174,3,2,">65 "
1928945,8,697,38,0,697,0,8,0,"55-59 "
1929027,7,7081,29,0,6760,321,1,6,"30-34 "
1929041,2,1436,3,14,1436,0,2,0,"<25 "
1929072,4,164,29,0,164,0,4,0,"45-49 "
1929096,10,1689,7,1,323,1366,3,7,"50-54 "
1929102,10,2021,28,0,2021,0,10,0,"40-44 "
1929133,13,874,25,0,0,874,0,13,"30-34 "
1929171,4,643,2,0,643,0,4,0,"50-54 "
1929232,12,1664,4,1,0,1664,0,12,"30-34 "
1929331,13,1743,2,3,753,990,9,4,"35-39 "
1929713,18,3465,2,1,2313,1152,17,1,"25-29 "
1929775,9,562,6,2,16,546,1,8,"45-49 "
1929799,6,875,3,0,875,0,6,0,"40-44 "
1929829,4,222,22,0,222,0,4,0,"<25 "
1929843,3,84,35,0,84,0,3,0,"25-29 "
1929980,61,13110,3,1,12527,583,58,3,"25-29 "
1929997,5,1928,32,1,0,1928,0,5,"35-39 "
1930009,10,683,32,0,0,683,0,10,"25-29 "
1930139,2,1440,3,0,1440,0,2,0,">65 "
1930245,1,172,4,0,0,172,0,1,"<25 "
1930290,3,399,2,0,399,0,3,0,"35-39 "
1930351,6,518,37,0,113,405,2,4,"35-39 "
1930436,6,1795,21,0,1795,0,6,0,"25-29 "
1930443,8,607,22,0,607,0,8,0,">65 "
1930535,3,876,29,0,876,0,3,0,"25-29 "
1930566,11,2653,19,1,0,2653,0,11,"45-49 "
